Date,Time of day start,Site,Exposure,Camera,Mean flow,FOV,Segment,Video number,Time of video analyzed,Observer,Date Processed,Species,Length,Bites,Notes
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,2,GOPR0210,07:00-17:00,RWL,10/28/15,PRLA,30,3,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,2,GOPR0210,07:00-17:00,RWL,10/28/15,PRLA,35,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,2,GOPR0210,07:00-17:00,RWL,10/28/15,PRLA,5,7,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,2,GOPR0210,07:00-17:00,RWL,10/28/15,OPST,15,6,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,2,GOPR0210,07:00-17:00,RWL,10/28/15,MIDO,20,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,2,GOPR0210,07:00-17:00,RWL,10/28/15,PRLA,30,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,2,GOPR0210,07:00-17:00,RWL,10/28/15,PRLA,30,8,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,2,GOPR0210,07:00-17:00,RWL,10/28/15,PRLA,30,4,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,2,GOPR0210,07:00-17:00,RWL,10/28/15,PRLA,30,13,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,2,GOPR0210,07:00-17:00,RWL,10/28/15,PRLA,30,16,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,2,GOPR0210,07:00-17:00,RWL,10/28/15,PRLA,30,6,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,2,GOPR0210,07:00-17:00,RWL,10/28/15,PRLA,30,3,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,MIDO,25,5,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,3,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,OPST,15,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,OPST,15,4,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,38,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,6,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,7,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,3,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,1,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,1,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,1,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,OPST,5,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,OPST,15,6,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,MIDO,25,5,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,12,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,16,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,3,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,3,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,6,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,12,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,15,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,4,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,25,11,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,10,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,10,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,10,3,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,3,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,4,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,6,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,OPST,15,10,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,16,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,9,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,78,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,35,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,66,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,21,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,MIDO,25,6,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,9,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,8,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,24,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,45,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,MIDO,20,5,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,STBE,5,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,MIDO,20,1,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,OPST,15,4,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,5,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,25,5,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,5,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,1,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,1,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,3,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,4,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,1,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,5,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,7,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,HADI,5,8,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,6,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,15,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,11,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,20,10,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,20,13,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,30,5,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,MIDO,20,1,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,20,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,STBE,5,3,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,PRLA,20,26,
6/26/15,12:00:00,camano_exposed,Exposed,1,,2,3,GOPR0210,22:00-32:00,RWL,10/28/15,OPST,15,4,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,3,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,MIDO,20,4,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,STBE,5,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,15,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,2,Scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,HOPA,15,13,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,14,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,11,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,7,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,7,Scared away by STBE
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,5,Scared away by STBE
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,MIDO,20,10,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,STBE,5,7, 
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,13,Scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,STBE,5,2, 
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,4,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,MIDO,20,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,23,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,27,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,27,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,14,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,18,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,21,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,31,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,14,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,19,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,21,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,27,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,30,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,28,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,28,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,12,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,15,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,6,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,6,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,19,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,32,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,24,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,27,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,21,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,31,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,14,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,19,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,14,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,37,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,32,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,14,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,29,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,23,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,26,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,20,35,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,20,42,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,20,19,scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,14,scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,31,scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,33,scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,20,20,scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,18,scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,11,scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,12,scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,2,scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,30,4,scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,6,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,STBE,10,1,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,1,1,GOPR5091,02:00-12:00,RWL,11/2/15,MIDO,20,3,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,29:42-34:42,RWL,11/2/15,MIDO,20,3,Finished 10 min with the first 5 min (0-5:00) of GO015091 (next video in sequence)
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,29:42-34:42,RWL,11/2/15,HOPA,15,7,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,29:42-34:42,RWL,11/2/15,HOPA,20,3,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,29:42-34:42,RWL,11/2/15,HOPA,15,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,29:42-34:42,RWL,11/2/15,OPST,10,6,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,29:42-34:42,RWL,11/2/15,PRLA,20,7,scared away by STBE
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,29:42-34:42,RWL,11/2/15,PRLA,25,8,scared away by STBE
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,29:42-34:42,RWL,11/2/15,PRLA,25,12,scared away by STBE
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,29:42-34:42,RWL,11/2/15,STBE,10,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,29:42-34:42,RWL,11/2/15,PRLA,20,1,scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,29:42-34:42,RWL,11/2/15,PRLA,25,2,scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,29:42-34:42,RWL,11/2/15,MIDO,20,4,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,29:42-34:42,RWL,11/2/15,STBE,10,3,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,MIDO,20,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,MIDO,20,4,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,STBE,10,1,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,MIDO,20,5,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,OPST,10,3,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,MIDO,20,4,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,31,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,13,Scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,MIDO,20,4,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,OPST,15,3,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,OPST,5,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,STBE,10,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,HOPA,20,5,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,HADI,5,3,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,15,Scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,8,Scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,PRLA,25,4,Scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,MIDO,20,4,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,OPST,5,7,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,OPST,15,3,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,STBE,10,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,HOPA,20,1,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,2,GOPR5091,02:00-12:00,RWL,11/2/15,HADI,5,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,20,17,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,MIDO,20,5,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,STBE,10,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,15,15,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,MIDO,20,3,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,25,7,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,20,18,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,25,22,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,20,6,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,30,5,Scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,30,12,Scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,30,13,Scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,30,19,Scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,25,21,Scared away by MIDO
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,MIDO,20,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,HOPA,20,2,
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,25,3,scared away by STBE
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,25,2,scared away by STBE
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,20,2,scared away by STBE
6/23/15,15:00:00,cerro_gallina,Exposed,2,,2,3,GO015091,10:00-20:00,RWL,11/2/15,PRLA,20,5,scared away by STBE
